id,sim,Motor,Property,Liability,Marine,Aviation
10000367,181,0.0,26786196.39281843,0.0,30490.28713808019,0.0
10000368,181,0.0,7907082.634283886,0.0,9000.502214210637,0.0
10000369,183,0.0,3146242.866069041,0.0,667696.087105494,427586.4684661897
10000370,183,0.0,62958179.9875787,0.0,13360993.482842991,8556258.04742207
10000371,183,0.0,4670164.74004279,0.0,991102.9935716952,634693.2939875586
10000372,183,0.0,18464485.727376975,0.0,3918535.6615487374,2509394.404786624
10000373,183,0.0,7225457.280357563,0.0,1533387.522518353,981967.3474290569
10000374,184,0.0,260302759.2660383,0.0,117615046.2101175,27675800.50161711
10000375,185,0.0,71781305.62300286,0.0,23039141.73722632,8017576.997969177
10000376,185,0.0,153079359.40235597,0.0,49132807.319465816,17098122.417194933
10000377,185,0.0,25763983.85618678,0.0,8269285.026602815,2877695.279412933
10000378,186,0.0,130283.58076944004,0.0,32024.53589489484,6026.009612075617
10000379,186,0.0,16264977.008330591,0.0,3998035.185682447,752304.3749145974
10000380,186,0.0,4971958.354550591,0.0,1222139.1049652223,229968.11001367064
10000381,188,0.0,55851423.82319217,0.0,2997134.3306608773,4988313.314826706
10000382,189,0.0,14780755.685302656,0.0,3142507.140139344,363502.14679555426
10000383,189,0.0,9371654.7946791,0.0,1992488.9318402363,230476.48641402647
10000384,190,0.0,33929527.60846093,0.0,0.0,2298869.2117154337
10000385,191,0.0,27089467.55577309,0.0,1845485.457978327,454510.7142135466
10000386,191,0.0,69114845.73633467,0.0,4708488.362652904,1159618.1369643048
10000387,192,0.0,86899533.3691828,0.0,18828761.56586029,8860146.31901743
10000388,192,0.0,22086388.259647433,0.0,4785518.658945916,2251895.079893514
10000389,193,0.0,8445949.03020362,0.0,74329.87183955526,1703935.0524668056
10000390,193,0.0,9037245.284655072,0.0,79533.66535706432,1823226.6099636748
10000391,194,0.0,35124943.820118114,0.0,8661609.82735773,1561165.796222172
10000392,194,0.0,13022598.540953195,0.0,3211298.161150349,578803.3576419404
10000393,195,0.0,101357512.69206585,0.0,17986015.88091662,9995533.398900324
10000394,195,0.0,6100348.424834232,0.0,1082514.366562411,601595.6272586462
10000395,195,0.0,131183834.80012204,0.0,23278733.597211037,12936903.908881001
10000396,195,0.0,69791543.49296337,0.0,12384595.638527183,6882604.805665556
10000397,196,0.0,0.0,0.0,13684570.119834816,1909805.5658539988
10000398,196,0.0,0.0,0.0,875718.98695649,122214.50734425538
10000399,196,0.0,0.0,0.0,2241760.8018257613,312858.00132184505
10000400,198,0.0,60987404.59084952,0.0,0.0,0.0
10000401,198,0.0,16255655.065563176,0.0,0.0,0.0
10000402,199,0.0,0.0,0.0,11595496.5905289,9143102.825342203
10000403,199,0.0,0.0,0.0,7505703.3068829635,5918281.858441023
10000404,200,0.0,32069715.734084915,0.0,3038920.463401673,1693209.4579477783
10000405,201,0.0,4559397.1363087725,0.0,1118649.4150298703,303714.05259866314
10000406,201,0.0,4166119.550245383,0.0,1022158.644771954,277516.7449528036
10000407,201,0.0,23922723.719021395,0.0,5869447.230444582,1593558.7869812844
10000408,202,0.0,3746732.6650395966,0.0,41655.518631023595,304608.0239709155
10000409,204,0.0,37513519.35817537,0.0,0.0,3445664.417607643
10000410,204,0.0,41308607.36998644,0.0,0.0,3794248.0735193333
10000411,205,0.0,0.0,0.0,2142357.237876926,83484.82235075421
10000412,206,0.0,22279743.88175215,0.0,7303141.73580353,3248605.8449150934
10000413,207,0.0,20498228.862240646,0.0,3258903.159822102,1083862.158258807
10000414,208,0.0,0.0,0.0,22624415.562270783,1696720.7672652116
10000415,208,0.0,0.0,0.0,3853083.1588367387,288962.43510044354
10000416,208,0.0,0.0,0.0,11796254.09374968,884661.4950876315
10000417,209,362.8948257332415,0.0,13189.079540951421,36862.35860241373,11272.870904844034
10000418,209,14079.16414305572,0.0,511694.30530644115,1430142.18076801,437351.5095237082
10000419,209,76409.88247161238,0.0,2777047.0840872396,7761611.047348849,2373576.8048397666
10000420,209,37664.41529964868,0.0,1368878.6227435884,3825899.6405379428,1169997.644693559
10000421,210,0.0,57627102.47847855,0.0,1853393.9164114466,7363677.526630738
10000422,211,321564.10454555176,2599958.8790049097,0.0,623922.708277973,146688.4161755013
10000423,211,5158774.981624769,41710510.06211958,0.0,10009440.76914539,2353286.703221385
10000424,211,1405934.7966427535,11367477.296631787,0.0,2727899.767367621,641347.5436165684
10000425,211,6386255.617601491,51635122.707627684,0.0,12391090.436914438,2913228.5245636236
10000426,212,0.0,9296797.969491284,0.0,4788997.783764856,2460340.081833244
10000427,212,0.0,2005341.6325292704,0.0,1032998.3146228977,530701.2599899116
10000428,212,0.0,15371168.394051433,0.0,7918047.871380898,4067884.6446485138
10000429,212,0.0,15513890.47055319,0.0,7991567.346613577,4105655.1594571685
10000430,212,0.0,4800456.2188750245,0.0,2472827.124854761,1270411.0474533804
10000431,213,0.0,16824481.878064092,0.0,12806972.616477666,8597905.733620113
10000432,213,0.0,2823718.4942704313,0.0,2149444.226268446,1443020.094643797
10000433,214,0.0,63865458.76391304,0.0,24897973.477411646,1369467.230923601
10000434,214,0.0,8731760.434740005,0.0,3404080.138513182,187235.16616165606
10000435,215,0.0,123532886.4919053,0.0,11721249.332919708,11925976.773815636
10000436,215,0.0,21088143.14708426,0.0,2000919.680699548,2035868.4437565214
10000437,215,0.0,18352413.23210459,0.0,1741343.6815334868,1771758.599390357
10000438,215,0.0,168694781.16594443,0.0,16006374.070583457,16285946.999067286
10000439,215,0.0,48113062.22811674,0.0,4565142.243179035,4644878.614467295
10000440,216,0.0,1761456.9284742442,0.0,0.0,734022.5294866643
10000441,218,0.0,99278730.0363323,0.0,18197304.75581589,7503790.835644988
10000442,218,0.0,64299378.94165202,0.0,11785761.096890831,4859944.222326976
10000443,218,0.0,52652107.12516362,0.0,9650873.243864315,3979607.70427475
10000444,218,0.0,74700246.34375565,0.0,13692189.128067758,5646073.672875971
10000445,218,0.0,53702427.22404226,0.0,9843391.771483054,4058994.117956461
10000446,218,0.0,21140296.523977842,0.0,3874912.7666556137,1597848.4340139024
10000447,218,0.0,17331260.777359817,0.0,3176735.1783480425,1309949.8325948827
10000448,219,0.0,23937184.846891448,0.0,307711.1947575265,3480917.2755764327
10000449,219,0.0,1635281.522277112,0.0,21021.45403494025,237800.71623854886
10000450,221,0.0,0.0,0.0,671774.5961244242,309628.8639069821
10000451,222,0.0,0.0,0.0,0.0,1173499.6196861223
10000452,223,0.0,1295270.2651882118,0.0,223994.6551243412,346132.91817397764
10000453,223,0.0,28324782.76689371,0.0,4898282.712002445,7569184.578111429
10000454,223,0.0,1994025.2399660689,0.0,344832.2778185059,532860.0476455243
10000455,224,0.0,11993785.591361877,0.0,1950638.7250735855,140850.46967039883
10000456,225,0.0,25704793.499118853,0.0,2468114.7846614677,3214459.5095437756
10000457,225,0.0,34695747.043996006,0.0,3331405.336794339,4338804.5124782445
10000458,225,0.0,9185862.216067659,0.0,882005.2316746648,1148718.901585797
10000459,226,0.0,80007178.54913825,0.0,8297809.257936645,6073.419961181057
10000460,226,0.0,139879.04158333698,0.0,14507.318309302138,10.618349237016862
10000461,226,0.0,18596333.8705785,0.0,1928687.3272277035,1411.665145334329
10000462,227,0.0,40177734.71215426,5434958.017111294,42048742.39587848,220044.3876247505
10000463,227,0.0,1399710.077803354,189342.81794357832,1464892.1576124493,7665.896276358696
10000464,228,0.0,116348782.92867532,0.0,8077910.001889426,9357916.818932703
10000465,228,0.0,206272.2834100956,0.0,14321.154887304954,16590.45175733635
10000466,229,0.0,3673189.403489362,0.0,5499127.822814998,3884338.76597397
10000467,229,0.0,456000.60936492984,0.0,682678.0115931862,482213.3164658847
10000468,229,0.0,474449.80154435855,0.0,710298.2769478612,501723.04071679915
10000469,230,0.0,29698997.274264097,0.0,5670746.020811325,3870208.0420395415
10000470,231,573662.1774722685,28749444.132124696,1272487.669593366,6840639.257362403,1111434.5150748724
10000471,231,616541.2626296803,30898356.700496383,1367601.3258338252,7351951.253806089,1194510.0551580186
10000472,231,34504.03681672908,1729191.7050663137,76536.26668215504,411443.66502601537,66849.408821938
10000473,231,923318.4582478633,46272690.57291068,2048089.2751294556,11010118.394711478,1788871.6446745368
10000474,231,439195.58757898683,22010565.632572398,974216.1705633637,5237191.3227596395,850913.924733119
10000475,232,0.0,34075224.30139863,0.0,0.0,2184974.9601042117
10000476,232,0.0,21003502.406487163,0.0,0.0,1346788.6939420481
10000477,233,0.0,88753141.14848769,0.0,0.0,5393832.6198787475
10000478,233,0.0,119161834.53610368,0.0,0.0,7241873.153425646
10000479,234,0.0,2581740.7640216844,0.0,307551.15421071165,119430.72873460199
10000480,234,0.0,15255112.922148168,0.0,1817272.9238364405,705697.9843253918
10000481,235,0.0,28275349.563648812,0.0,0.0,1682692.7337105956
10000482,235,0.0,88488.16497578932,0.0,0.0,5266.014196887984
10000483,235,0.0,4639863.380282784,0.0,0.0,276122.6480272806
10000484,236,68954.47187288117,44722467.53428065,0.0,7266974.213889385,73431.4405115475
10000485,237,1285867.8357848523,11090965.634917991,0.0,2358100.4312889217,692441.5044443627
10000486,238,0.0,0.0,8617316.758130714,5893147.942476506,2250190.47400562
10000487,238,0.0,0.0,19925740.81864523,13626670.784374345,5203094.354784575
10000488,238,0.0,0.0,17362011.505144782,11873406.218038592,4533642.431281293
10000489,238,0.0,0.0,2997005.503872328,2049570.3377819438,782590.8487108708
10000490,239,0.0,74592441.8681085,0.0,10794338.025783533,1319567.1736818994
10000491,239,0.0,12878668.997381503,0.0,1863683.5448518854,227828.2949860795
10000492,240,1110179.360183591,19180055.988747295,0.0,7909473.943045539,3062144.4941000673
10000493,240,3009764.5315497085,51998311.532762386,0.0,21443070.363925993,8301662.073143295
10000494,241,1448531.707370453,296112.0966635276,0.0,0.0,2098208.7055357615
10000495,241,6390656.947606824,1306392.4097653455,0.0,0.0,9256913.033614378
10000496,241,8797290.844269905,1798361.9023324617,0.0,0.0,12742939.72348408
10000497,243,0.0,11071897.04347666,0.0,506461.2875796952,1532669.6541094452
10000498,243,0.0,115039800.54891193,0.0,5262260.413019355,15924823.95959448
10000499,243,0.0,32939432.81867761,0.0,1506746.9912323072,4559766.849937323
10000500,243,0.0,19244413.60897442,0.0,880296.3445961474,2663981.486983207
10000501,245,0.0,5927106.040519794,0.0,938936.648886959,1044058.0957845077
10000502,245,0.0,5860148.691244809,0.0,928329.6665389435,1032263.5771602569
10000503,246,0.0,10124920.30546875,0.0,11180061.95707441,4040245.745799123
10000504,246,0.0,4956245.5758540705,0.0,5472747.531908509,1977739.0338731238
10000505,246,0.0,15285868.024486415,0.0,16878844.121776894,6099669.073288461
10000506,247,0.0,6727198.323959603,399780.7079227464,1297681.2833682909,233361.89649656098
10000507,248,0.0,9724429.911475776,0.0,3535897.83839869,2187520.0851154267
10000508,248,0.0,16120115.386751708,0.0,5861431.638628847,3626235.8311908576
10000509,248,0.0,3114882.564501896,0.0,1132601.7696616373,700695.9003923425
10000510,248,0.0,639700.2380495688,0.0,232601.2639849785,143901.1985201491
10000511,249,0.0,7828754.5472605135,0.0,1019928.0943698446,3854970.060899232
10000512,249,0.0,9756666.488008728,0.0,1271095.9576576604,4804296.389470252
10000513,249,0.0,44697369.14272446,0.0,5823161.558825079,22009505.957299266
10000514,250,3573059.1188278766,4566694.39418798,0.0,2431030.714386927,5843213.875538176
10000515,250,1977707.8197152868,2527690.3944982295,0.0,1345588.8340823932,3234250.9288543924
10000516,251,15464045.064963456,19238963.057839923,0.0,10822886.194785729,4989384.758180697
10000517,252,0.0,36589668.82116321,0.0,6556399.230946229,4424138.609556118
10000518,252,0.0,17282137.23298232,0.0,3096737.273497692,2089621.826362673
10000519,252,0.0,77897018.98040532,0.0,13958146.43287326,9418702.610426662
10000520,253,0.0,5114491.216512742,0.0,2538271.2543180757,689352.967972277
10000521,253,0.0,13804536.631784525,0.0,6851054.587504195,1860634.4005203305
10000522,253,0.0,20740810.38164832,0.0,10293458.440797908,2795534.998393884
10000523,253,0.0,14257202.355764689,0.0,7075708.095811001,1921646.619940625
10000524,253,0.0,31379069.985285364,0.0,15573121.149124283,4229405.059241706
10000525,253,0.0,17582144.666231982,0.0,8725843.980623314,2369796.5439559496
10000526,253,0.0,27152161.884281665,0.0,13475348.590090077,3659684.334066675
10000527,253,0.0,13136154.700536903,0.0,6519343.2654641885,1770547.0294526077
10000528,254,0.0,50059644.838731326,0.0,11397588.515626624,0.0
10000529,254,0.0,41716947.489751935,0.0,9498121.753519127,0.0
10000530,254,0.0,18894225.767929573,0.0,4301840.560754333,0.0
10000531,255,273251.24443465093,6346283.570246791,0.0,763111.5547065021,43384.435207528666
10000532,255,576940.709504414,13399497.423368676,0.0,1611228.240567732,91601.58403621086
10000533,256,4262145.0145195285,47133972.59965577,0.0,3329777.4309759364,3499028.786158278
10000534,256,584827.7381998701,6467460.514348258,0.0,456893.4649179587,480117.19074177614
10000535,257,0.0,58787840.66497421,0.0,29183052.048173662,2084999.043778831
10000536,258,0.0,965835.975652015,0.0,555482.6604897293,277866.1435541711
10000537,259,0.0,0.0,0.0,0.0,510066.1203637864
10000538,259,0.0,0.0,0.0,0.0,205413.89637757314
10000539,259,0.0,0.0,0.0,0.0,617649.5404332727
10000540,260,0.0,4174739.6631523324,0.0,944970.8176347477,2474226.059313699
10000541,260,0.0,701796.4861842644,0.0,158854.74373795427,415930.88301480847
10000542,260,0.0,5015891.669695861,0.0,1135369.3007771305,2972748.2145521166
10000543,261,0.0,4155639.2113629463,0.0,10835048.468748277,7881854.128278956
10000544,262,0.0,18341382.239503723,0.0,11157983.969628707,3378231.14788846
10000545,263,0.0,39867660.65941686,0.0,19967843.42091417,844825.2038122037
10000546,263,0.0,12199760.042719629,0.0,6110288.24557357,258521.93467278656
10000547,265,0.0,688311.9491962374,0.0,1489513.773621695,0.0
10000548,266,0.0,9342854.397875477,0.0,584972.2757192719,1050456.4870888027
10000549,266,0.0,49028291.63452704,0.0,3069746.151518659,5512457.414522264
10000550,266,0.0,98043176.28684244,0.0,6138652.868688791,11023407.425542694
10000551,268,0.0,125398.43310988822,0.0,4619796.546843295,1738874.8294552765
10000552,268,0.0,104856.53367224765,0.0,3863013.5972154276,1454024.4450010068
10000553,269,0.0,215199730.8057066,0.0,11345962.374236241,3553201.8503658897
10000554,270,326920.2547631479,16011069.752488876,0.0,2927015.3345935987,398520.443116685
10000555,271,0.0,148884007.03105873,0.0,0.0,0.0
10000556,271,0.0,122274584.74796504,0.0,0.0,0.0
10000557,272,0.0,0.0,0.0,20362411.99552994,5848814.418335886
10000558,273,0.0,4275134.745604785,0.0,2715938.3595752153,0.0
10000559,273,0.0,4667152.996174832,0.0,2964982.5342579815,0.0
10000560,274,0.0,2371969.464842604,0.0,605610.3172747773,3176.926090589137
10000561,274,0.0,13050635.456774956,0.0,3332083.1472589793,17479.52699051598
10000562,274,0.0,20469050.11983661,0.0,5226149.881406734,27415.470704468244
10000563,274,0.0,4891160.82933633,0.0,1248809.2724637566,6551.0356192621975
10000564,274,0.0,6386489.28780863,0.0,1630595.9504071444,8553.821938451309
10000565,275,0.0,7358453.053732801,0.0,387018.0110365302,429624.930108724
10000566,275,0.0,7079830.182653695,0.0,372363.83459388476,413357.47135890834
10000567,276,541989.3375368008,715853.278581107,0.0,94930.77666611242,312138.7715680745
10000568,276,7675068.008291825,10137141.48333336,0.0,1344307.1967128946,4420172.379584815
10000569,277,0.0,6766372.60170378,0.0,417851.98499104445,593778.4230240036
10000570,277,0.0,10233382.477318114,0.0,631954.436006559,898023.5152958301
10000571,277,0.0,22314879.532031223,0.0,1378037.7251095222,1958227.0676556784
10000572,278,0.0,0.0,0.0,5503682.207879355,834853.648606497
10000573,278,0.0,0.0,0.0,7442803.306971777,1128998.9614207933
10000574,278,0.0,0.0,0.0,28987518.33516433,4397117.153950718
10000575,279,0.0,0.0,0.0,3295681.382156773,702533.4705649373
10000576,280,0.0,0.0,799715.5910716173,1493137.6162218335,331859.070282535
10000577,280,0.0,0.0,3562147.3459829185,6650834.691974326,1478189.1457977428
10000578,280,0.0,0.0,5269307.499914535,9838249.156827593,2186611.724814838
10000579,281,0.0,0.0,0.0,79685.30073898025,41178.11498471558
10000580,282,0.0,77165354.72213547,0.0,4279231.851067467,0.0
10000581,283,0.0,22419138.10163735,0.0,0.0,330323.64554077794
10000582,283,0.0,19086528.457692508,0.0,0.0,281220.9654216071
10000583,283,0.0,19719709.798618767,0.0,0.0,290550.2611275774
10000584,284,0.0,0.0,0.0,7560749.902044194,2541178.1576036257
10000585,285,0.0,14544125.890066879,0.0,14571930.647743765,7638482.511865006
10000586,286,0.0,5837895.198905996,12328931.220429054,4539844.11421736,8203828.306395827
10000587,286,0.0,857015.7178914199,1809913.9297139144,666458.9942262473,1204339.846111202
10000588,287,0.0,12618121.329656592,0.0,3736172.2873318586,1377038.1596236792
10000589,287,0.0,33097246.319320556,0.0,9799954.466645408,3611961.7151762755
10000590,288,0.0,35515378.157602005,0.0,0.0,2605913.9305274854
10000591,289,0.0,49200941.45795209,0.0,805257.0780939776,1486130.2974128951
10000592,290,10572693.086734034,0.0,0.0,37959873.72738268,14751038.180267947
10000593,291,0.0,13657588.091188056,0.0,1779248.3127696686,9846911.914084898
10000594,292,0.0,3289599.986502684,0.0,0.0,224742.88415013847
10000595,292,0.0,8194557.69073428,0.0,0.0,559845.7372649364
10000596,294,0.0,18310735.433638927,13239664.171064626,9855519.01991547,4825426.873989775
10000597,294,0.0,1688263.6031037108,1220707.0119238028,908686.2792224289,444907.9934730107
10000598,295,0.0,31153204.240999147,0.0,1699454.0876811976,2171031.9590428714
10000599,295,0.0,11384195.228039268,0.0,621024.9502935762,793351.8323463451
10000600,295,0.0,24887042.495997682,0.0,1357625.5518672282,1734350.1556659192
10000601,295,0.0,92463093.52757384,0.0,5044000.644026355,6443649.568995178
10000602,296,0.0,32410381.78988919,0.0,5650019.515402826,16007.03976464133
10000603,296,0.0,123839677.96233575,0.0,21588656.43127589,61162.70590190608
10000604,296,0.0,109157736.54267903,0.0,19029190.8846238,53911.49788929651
10000605,297,0.0,100044021.64879793,0.0,22830809.045659352,3358168.6153194164
10000606,299,0.0,19331868.473640088,0.0,0.0,757147.287719557
